codec,k,n,trace,assemblies,seed,schedule,gap_ms,arrivals,rank,valid,matrix_ms,encode_ms,root_ms,proof_ms,elimination_ms,backsub_ms,reencode_root_ms,elimination_before_last_ms,tail_ms,completion_ms,array_storage_bound_bytes,process_peak_rss_kib,warmup
rlnc16,128,160,withheld,1,103,online,0.1,128,128,1,0.01041,67.1397,5.27354,4.6724,9.45443,58.8987,75.7971,2.57034,142.219,154.919,46211072,45664,0
rlnc16,128,160,withheld,1,103,online,1,128,128,1,0.01041,67.1397,5.27354,4.6724,9.45443,58.8987,75.7971,8.94067,135.245,262.245,46211072,45664,0
rlnc16,128,160,withheld,1,103,online_eager,0,128,128,1,0.01041,67.1397,5.27354,4.55216,68.0561,0.000141,77.0617,0,149.67,149.67,46211072,45664,0
rlnc16,128,160,withheld,1,103,online_eager,0.1,128,128,1,0.01041,67.1397,5.27354,4.55216,68.0561,0.000141,77.0617,3.1708,143.16,155.86,46211072,45664,0
rlnc16,128,160,withheld,1,103,online_eager,1,128,128,1,0.01041,67.1397,5.27354,4.55216,68.0561,0.000141,77.0617,30.4972,115.26,242.26,46211072,45664,0
rs16,32,36,parity_first,1,100,batch,0,32,32,1,0.108543,2.44535,1.75629,1.41257,2.15422,7.84013,3.83759,0,15.2445,15.2445,11014400,24784,1
rs16,32,36,parity_first,1,100,batch,0.1,32,32,1,0.108543,2.44535,1.75629,1.41257,2.15422,7.84013,3.83759,0,13.8818,16.9818,11014400,24784,1
rs16,32,36,parity_first,1,100,batch,1,32,32,1,0.108543,2.44535,1.75629,1.41257,2.15422,7.84013,3.83759,0,13.8818,44.8818,11014400,24784,1
rs16,32,36,parity_first,1,100,online,0,32,32,1,0.108543,2.44535,1.75629,1.41257,2.15422,7.84013,3.83759,0,15.2445,15.2445,11014400,24784,1
rs16,32,36,parity_first,1,100,online,0.1,32,32,1,0.108543,2.44535,1.75629,1.41257,2.15422,7.84013,3.83759,1.80503,12.2059,15.3059,11014400,24784,1
rs16,32,36,parity_first,1,100,online,1,32,32,1,0.108543,2.44535,1.75629,1.41257,2.15422,7.84013,3.83759,2.08436,11.7975,42.7975,11014400,24784,1
rs16,32,36,parity_first,1,100,online_eager,0,32,32,1,0.108543,2.44535,1.75629,1.32002,2.60335,3e-05,3.54914,0,7.47253,7.47253,11014400,24784,1
rs16,32,36,parity_first,1,100,online_eager,0.1,32,32,1,0.108543,2.44535,1.75629,1.32002,2.60335,3e-05,3.54914,2.01104,4.43283,7.53283,11014400,24784,1
rs16,32,36,parity_first,1,100,online_eager,1,32,32,1,0.108543,2.44535,1.75629,1.32002,2.60335,3e-05,3.54914,2.52261,3.66965,34.6697,11014400,24784,1
rs16,32,36,parity_first,1,101,batch,0,32,32,1,0.04275,2.08513,1.14208,1.32703,2.14181,7.89107,3.83606,0,15.196,15.196,11014400,24784,0
rs16,32,36,parity_first,1,101,batch,0.1,32,32,1,0.04275,2.08513,1.14208,1.32703,2.14181,7.89107,3.83606,0,13.918,17.018,11014400,24784,0
rs16,32,36,parity_first,1,101,batch,1,32,32,1,0.04275,2.08513,1.14208,1.32703,2.14181,7.89107,3.83606,0,13.918,44.918,11014400,24784,0
rs16,32,36,parity_first,1,101,online,0,32,32,1,0.04275,2.08513,1.14208,1.32703,2.14181,7.89107,3.83606,0,15.196,15.196,11014400,24784,0
rs16,32,36,parity_first,1,101,online,0.1,32,32,1,0.04275,2.08513,1.14208,1.32703,2.14181,7.89107,3.83606,1.86113,12.1806,15.2806,11014400,24784,0
rs16,32,36,parity_first,1,101,online,1,32,32,1,0.04275,2.08513,1.14208,1.32703,2.14181,7.89107,3.83606,2.07129,11.8467,42.8467,11014400,24784,0
rs16,32,36,parity_first,1,101,online_eager,0,32,32,1,0.04275,2.08513,1.14208,1.4624,2.60234,3e-05,3.6057,0,7.67048,7.67048,11014400,24784,0
rs16,32,36,parity_first,1,101,online_eager,0.1,32,32,1,0.04275,2.08513,1.14208,1.4624,2.60234,3e-05,3.6057,1.94404,4.62155,7.72155,11014400,24784,0
rs16,32,36,parity_first,1,101,online_eager,1,32,32,1,0.04275,2.08513,1.14208,1.4624,2.60234,3e-05,3.6057,2.52087,3.72989,34.7299,11014400,24784,0
rs16,32,36,parity_first,1,102,batch,0,32,32,1,0.041979,2.10622,1.13984,1.30728,2.15977,7.91172,3.66866,0,15.0474,15.0474,11014400,24784,0
rs16,32,36,parity_first,1,102,batch,0.1,32,32,1,0.041979,2.10622,1.13984,1.30728,2.15977,7.91172,3.66866,0,13.7798,16.8798,11014400,24784,0
rs16,32,36,parity_first,1,102,batch,1,32,32,1,0.041979,2.10622,1.13984,1.30728,2.15977,7.91172,3.66866,0,13.7798,44.7798,11014400,24784,0
rs16,32,36,parity_first,1,102,online,0,32,32,1,0.041979,2.10622,1.13984,1.30728,2.15977,7.91172,3.66866,0,15.0474,15.0474,11014400,24784,0
rs16,32,36,parity_first,1,102,online,0.1,32,32,1,0.041979,2.10622,1.13984,1.30728,2.15977,7.91172,3.66866,1.87411,12.0316,15.1316,11014400,24784,0
rs16,32,36,parity_first,1,102,online,1,32,32,1,0.041979,2.10622,1.13984,1.30728,2.15977,7.91172,3.66866,2.09065,11.6891,42.6891,11014400,24784,0
rs16,32,36,parity_first,1,102,online_eager,0,32,32,1,0.041979,2.10622,1.13984,1.37619,2.61704,3e-05,3.53083,0,7.5241,7.5241,11014400,24784,0
rs16,32,36,parity_first,1,102,online_eager,0.1,32,32,1,0.041979,2.10622,1.13984,1.37619,2.61704,3e-05,3.53083,1.96457,4.48318,7.58318,11014400,24784,0
rs16,32,36,parity_first,1,102,online_eager,1,32,32,1,0.041979,2.10622,1.13984,1.37619,2.61704,3e-05,3.53083,2.53482,3.65546,34.6555,11014400,24784,0
rs16,32,36,parity_first,1,103,batch,0,32,32,1,0.041719,2.08304,1.14128,1.34057,2.14515,7.91285,3.76979,0,15.1684,15.1684,11014400,24784,0
rs16,32,36,parity_first,1,103,batch,0.1,32,32,1,0.041719,2.08304,1.14128,1.34057,2.14515,7.91285,3.76979,0,13.868,16.968,11014400,24784,0
rs16,32,36,parity_first,1,103,batch,1,32,32,1,0.041719,2.08304,1.14128,1.34057,2.14515,7.91285,3.76979,0,13.868,44.868,11014400,24784,0
rs16,32,36,parity_first,1,103,online,0,32,32,1,0.041719,2.08304,1.14128,1.34057,2.14515,7.91285,3.76979,0,15.1684,15.1684,11014400,24784,0
rs16,32,36,parity_first,1,103,online,0.1,32,32,1,0.041719,2.08304,1.14128,1.34057,2.14515,7.91285,3.76979,1.85826,12.1499,15.2499,11014400,24784,0
rs16,32,36,parity_first,1,103,online,1,32,32,1,0.041719,2.08304,1.14128,1.34057,2.14515,7.91285,3.76979,2.0737,11.7943,42.7943,11014400,24784,0
rs16,32,36,parity_first,1,103,online_eager,0,32,32,1,0.041719,2.08304,1.14128,1.48992,2.60027,3e-05,3.60245,0,7.69266,7.69266,11014400,24784,0
rs16,32,36,parity_first,1,103,online_eager,0.1,32,32,1,0.041719,2.08304,1.14128,1.48992,2.60027,3e-05,3.60245,1.93293,4.64754,7.74754,11014400,24784,0
rs16,32,36,parity_first,1,103,online_eager,1,32,32,1,0.041719,2.08304,1.14128,1.48992,2.60027,3e-05,3.60245,2.51856,3.72751,34.7275,11014400,24784,0
rlnc16,32,36,parity_first,1,100,batch,0,32,32,1,0.003927,4.94187,3.33979,2.7795,4.44273,11.9232,3.62404,0,22.7695,22.7695,11014400,24784,1
rlnc16,32,36,parity_first,1,100,batch,0.1,32,32,1,0.003927,4.94187,3.33979,2.7795,4.44273,11.9232,3.62404,0,20.086,23.186,11014400,24784,1
rlnc16,32,36,parity_first,1,100,batch,1,32,32,1,0.003927,4.94187,3.33979,2.7795,4.44273,11.9232,3.62404,0,20.086,51.086,11014400,24784,1
rlnc16,32,36,parity_first,1,100,online,0,32,32,1,0.003927,4.94187,3.33979,2.7795,4.44273,11.9232,3.62404,0,22.7695,22.7695,11014400,24784,1
rlnc16,32,36,parity_first,1,100,online,0.1,32,32,1,0.003927,4.94187,3.33979,2.7795,4.44273,11.9232,3.62404,1.86464,19.6695,22.7695,11014400,24784,1
rlnc16,32,36,parity_first,1,100,online,1,32,32,1,0.003927,4.94187,3.33979,2.7795,4.44273,11.9232,3.62404,4.3026,15.7834,46.7834,11014400,24784,1
rlnc16,32,36,parity_first,1,100,online_eager,0,32,32,1,0.003927,4.94187,3.33979,1.37629,2.55401,3e-05,3.42008,0,7.35041,7.35041,11014400,24784,1
rlnc16,32,36,parity_first,1,100,online_eager,0.1,32,32,1,0.003927,4.94187,3.33979,1.37629,2.55401,3e-05,3.42008,1.95327,4.31091,7.41091,11014400,24784,1
rlnc16,32,36,parity_first,1,100,online_eager,1,32,32,1,0.003927,4.94187,3.33979,1.37629,2.55401,3e-05,3.42008,2.47498,3.53983,34.5398,11014400,24784,1
rlnc16,32,36,parity_first,1,101,batch,0,32,32,1,0.002314,2.1357,1.12039,1.27231,2.11472,7.85982,3.60392,0,14.8508,14.8508,11014400,24784,0
rlnc16,32,36,parity_first,1,101,batch,0.1,32,32,1,0.002314,2.1357,1.12039,1.27231,2.11472,7.85982,3.60392,0,13.6167,16.7167,11014400,24784,0
rlnc16,32,36,parity_first,1,101,batch,1,32,32,1,0.002314,2.1357,1.12039,1.27231,2.11472,7.85982,3.60392,0,13.6167,44.6167,11014400,24784,0
rlnc16,32,36,parity_first,1,101,online,0,32,32,1,0.002314,2.1357,1.12039,1.27231,2.11472,7.85982,3.60392,0,14.8508,14.8508,11014400,24784,0
rlnc16,32,36,parity_first,1,101,online,0.1,32,32,1,0.002314,2.1357,1.12039,1.27231,2.11472,7.85982,3.60392,1.85951,11.8371,14.9371,11014400,24784,0
rlnc16,32,36,parity_first,1,101,online,1,32,32,1,0.002314,2.1357,1.12039,1.27231,2.11472,7.85982,3.60392,2.04563,11.571,42.571,11014400,24784,0
rlnc16,32,36,parity_first,1,101,online_eager,0,32,32,1,0.002314,2.1357,1.12039,1.3311,2.60376,3e-05,3.46678,0,7.40167,7.40167,11014400,24784,0
rlnc16,32,36,parity_first,1,101,online_eager,0.1,32,32,1,0.002314,2.1357,1.12039,1.3311,2.60376,3e-05,3.46678,2.01032,4.35967,7.45967,11014400,24784,0
rlnc16,32,36,parity_first,1,101,online_eager,1,32,32,1,0.002314,2.1357,1.12039,1.3311,2.60376,3e-05,3.46678,2.52059,3.58903,34.589,11014400,24784,0
rlnc16,32,36,parity_first,1,102,batch,0,32,32,1,0.002114,2.0694,1.12651,1.30761,2.12317,7.85966,3.79984,0,15.0903,15.0903,11014400,24784,0
rlnc16,32,36,parity_first,1,102,batch,0.1,32,32,1,0.002114,2.0694,1.12651,1.30761,2.12317,7.85966,3.79984,0,13.8251,16.9251,11014400,24784,0
rlnc16,32,36,parity_first,1,102,batch,1,32,32,1,0.002114,2.0694,1.12651,1.30761,2.12317,7.85966,3.79984,0,13.8251,44.8251,11014400,24784,0
rlnc16,32,36,parity_first,1,102,online,0,32,32,1,0.002114,2.0694,1.12651,1.30761,2.12317,7.85966,3.79984,0,15.0903,15.0903,11014400,24784,0
rlnc16,32,36,parity_first,1,102,online,0.1,32,32,1,0.002114,2.0694,1.12651,1.30761,2.12317,7.85966,3.79984,1.84292,12.0751,15.1751,11014400,24784,0
rlnc16,32,36,parity_first,1,102,online,1,32,32,1,0.002114,2.0694,1.12651,1.30761,2.12317,7.85966,3.79984,2.05398,11.7711,42.7711,11014400,24784,0
rlnc16,32,36,parity_first,1,102,online_eager,0,32,32,1,0.002114,2.0694,1.12651,1.33254,2.59386,2e-05,3.48175,0,7.40817,7.40817,11014400,24784,0
rlnc16,32,36,parity_first,1,102,online_eager,0.1,32,32,1,0.002114,2.0694,1.12651,1.33254,2.59386,2e-05,3.48175,2.01508,4.36265,7.46265,11014400,24784,0
rlnc16,32,36,parity_first,1,102,online_eager,1,32,32,1,0.002114,2.0694,1.12651,1.33254,2.59386,2e-05,3.48175,2.513,3.6031,34.6031,11014400,24784,0
rlnc16,32,36,parity_first,1,103,batch,0,32,32,1,0.001603,2.07893,1.12334,1.29828,2.13246,7.85336,3.60491,0,14.889,14.889,11014400,24784,0
rlnc16,32,36,parity_first,1,103,batch,0.1,32,32,1,0.001603,2.07893,1.12334,1.29828,2.13246,7.85336,3.60491,0,13.6302,16.7302,11014400,24784,0
rlnc16,32,36,parity_first,1,103,batch,1,32,32,1,0.001603,2.07893,1.12334,1.29828,2.13246,7.85336,3.60491,0,13.6302,44.6302,11014400,24784,0
rlnc16,32,36,parity_first,1,103,online,0,32,32,1,0.001603,2.07893,1.12334,1.29828,2.13246,7.85336,3.60491,0,14.889,14.889,11014400,24784,0
rlnc16,32,36,parity_first,1,103,online,0.1,32,32,1,0.001603,2.07893,1.12334,1.29828,2.13246,7.85336,3.60491,1.84933,11.8706,14.9706,11014400,24784,0
rlnc16,32,36,parity_first,1,103,online,1,32,32,1,0.001603,2.07893,1.12334,1.29828,2.13246,7.85336,3.60491,2.06339,11.5668,42.5668,11014400,24784,0
rlnc16,32,36,parity_first,1,103,online_eager,0,32,32,1,0.001603,2.07893,1.12334,1.39183,3.00878,2e-05,3.57303,0,7.97367,7.97367,11014400,24784,0
rlnc16,32,36,parity_first,1,103,online_eager,0.1,32,32,1,0.001603,2.07893,1.12334,1.39183,3.00878,2e-05,3.57303,2.10108,4.91495,8.01495,11014400,24784,0
rlnc16,32,36,parity_first,1,103,online_eager,1,32,32,1,0.001603,2.07893,1.12334,1.39183,3.00878,2e-05,3.57303,2.92772,3.6953,34.6953,11014400,24784,0
rs16,32,48,parity_first,1,100,batch,0,32,32,1,0.214392,9.92165,2.18188,1.41189,6.78494,8.14826,10.4742,0,26.8193,26.8193,12588032,24784,1
rs16,32,48,parity_first,1,100,batch,0.1,32,32,1,0.214392,9.92165,2.18188,1.41189,6.78494,8.14826,10.4742,0,25.4525,28.5525,12588032,24784,1
rs16,32,48,parity_first,1,100,batch,1,32,32,1,0.214392,9.92165,2.18188,1.41189,6.78494,8.14826,10.4742,0,25.4525,56.4525,12588032,24784,1
rs16,32,48,parity_first,1,100,online,0,32,32,1,0.214392,9.92165,2.18188,1.41189,6.78494,8.14826,10.4742,0,26.8193,26.8193,12588032,24784,1
rs16,32,48,parity_first,1,100,online,0.1,32,32,1,0.214392,9.92165,2.18188,1.41189,6.78494,8.14826,10.4742,2.29623,23.791,26.891,12588032,24784,1
rs16,32,48,parity_first,1,100,online,1,32,32,1,0.214392,9.92165,2.18188,1.41189,6.78494,8.14826,10.4742,6.52758,18.9249,49.9249,12588032,24784,1
rs16,32,48,parity_first,1,100,online_eager,0,32,32,1,0.214392,9.92165,2.18188,1.33935,8.6459,3e-05,10.7794,0,20.7647,20.7647,12588032,24784,1
rs16,32,48,parity_first,1,100,online_eager,0.1,32,32,1,0.214392,9.92165,2.18188,1.33935,8.6459,3e-05,10.7794,2.51564,17.718,20.818,12588032,24784,1
rs16,32,48,parity_first,1,100,online_eager,1,32,32,1,0.214392,9.92165,2.18188,1.33935,8.6459,3e-05,10.7794,8.37628,11.0922,42.0922,12588032,24784,1
rs16,32,48,parity_first,1,101,batch,0,32,32,1,0.056386,8.25841,1.56042,1.33024,6.49674,8.05592,10.9937,0,26.8766,26.8766,12588032,24784,0
rs16,32,48,parity_first,1,101,batch,0.1,32,32,1,0.056386,8.25841,1.56042,1.33024,6.49674,8.05592,10.9937,0,25.5882,28.6882,12588032,24784,0
rs16,32,48,parity_first,1,101,batch,1,32,32,1,0.056386,8.25841,1.56042,1.33024,6.49674,8.05592,10.9937,0,25.5882,56.5882,12588032,24784,0
rs16,32,48,parity_first,1,101,online,0,32,32,1,0.056386,8.25841,1.56042,1.33024,6.49674,8.05592,10.9937,0,26.8766,26.8766,12588032,24784,0
rs16,32,48,parity_first,1,101,online,0.1,32,32,1,0.056386,8.25841,1.56042,1.33024,6.49674,8.05592,10.9937,2.32536,23.8583,26.9583,12588032,24784,0
rs16,32,48,parity_first,1,101,online,1,32,32,1,0.056386,8.25841,1.56042,1.33024,6.49674,8.05592,10.9937,6.23335,19.3549,50.3549,12588032,24784,0
rs16,32,48,parity_first,1,101,online_eager,0,32,32,1,0.056386,8.25841,1.56042,1.39367,8.64272,3e-05,10.2136,0,20.25,20.25,12588032,24784,0
rs16,32,48,parity_first,1,101,online_eager,0.1,32,32,1,0.056386,8.25841,1.56042,1.39367,8.64272,3e-05,10.2136,2.50102,17.2064,20.3064,12588032,24784,0
rs16,32,48,parity_first,1,101,online_eager,1,32,32,1,0.056386,8.25841,1.56042,1.39367,8.64272,3e-05,10.2136,8.36801,10.5367,41.5367,12588032,24784,0
rs16,32,48,parity_first,1,102,batch,0,32,32,1,0.091822,8.64688,1.56488,1.44806,6.46361,7.98001,11.8185,0,27.7102,27.7102,12588032,24784,0
rs16,32,48,parity_first,1,102,batch,0.1,32,32,1,0.091822,8.64688,1.56488,1.44806,6.46361,7.98001,11.8185,0,26.3117,29.4117,12588032,24784,0
rs16,32,48,parity_first,1,102,batch,1,32,32,1,0.091822,8.64688,1.56488,1.44806,6.46361,7.98001,11.8185,0,26.3117,57.3117,12588032,24784,0
rs16,32,48,parity_first,1,102,online,0,32,32,1,0.091822,8.64688,1.56488,1.44806,6.46361,7.98001,11.8185,0,27.7102,27.7102,12588032,24784,0
rs16,32,48,parity_first,1,102,online,0.1,32,32,1,0.091822,8.64688,1.56488,1.44806,6.46361,7.98001,11.8185,2.29317,24.6851,27.7851,12588032,24784,0
rs16,32,48,parity_first,1,102,online,1,32,32,1,0.091822,8.64688,1.56488,1.44806,6.46361,7.98001,11.8185,6.2004,20.1113,51.1113,12588032,24784,0
rs16,32,48,parity_first,1,102,online_eager,0,32,32,1,0.091822,8.64688,1.56488,1.34196,9.19537,9.1e-05,10.5498,0,21.0872,21.0872,12588032,24784,0
rs16,32,48,parity_first,1,102,online_eager,0.1,32,32,1,0.091822,8.64688,1.56488,1.34196,9.19537,9.1e-05,10.5498,2.54744,18.0451,21.1451,12588032,24784,0
rs16,32,48,parity_first,1,102,online_eager,1,32,32,1,0.091822,8.64688,1.56488,1.34196,9.19537,9.1e-05,10.5498,8.92396,10.8658,41.8658,12588032,24784,0
rs16,32,48,parity_first,1,103,batch,0,32,32,1,0.049232,8.6811,1.58003,1.41352,6.65076,8.23551,10.67,0,26.9698,26.9698,12588032,24784,0
rs16,32,48,parity_first,1,103,batch,0.1,32,32,1,0.049232,8.6811,1.58003,1.41352,6.65076,8.23551,10.67,0,25.6013,28.7013,12588032,24784,0
rs16,32,48,parity_first,1,103,batch,1,32,32,1,0.049232,8.6811,1.58003,1.41352,6.65076,8.23551,10.67,0,25.6013,56.6013,12588032,24784,0
rs16,32,48,parity_first,1,103,online,0,32,32,1,0.049232,8.6811,1.58003,1.41352,6.65076,8.23551,10.67,0,26.9698,26.9698,12588032,24784,0
rs16,32,48,parity_first,1,103,online,0.1,32,32,1,0.049232,8.6811,1.58003,1.41352,6.65076,8.23551,10.67,2.32957,23.9496,27.0496,12588032,24784,0
rs16,32,48,parity_first,1,103,online,1,32,32,1,0.049232,8.6811,1.58003,1.41352,6.65076,8.23551,10.67,6.38849,19.2128,50.2128,12588032,24784,0
rs16,32,48,parity_first,1,103,online_eager,0,32,32,1,0.049232,8.6811,1.58003,1.39414,9.30825,3e-05,10.3406,0,21.043,21.043,12588032,24784,0
rs16,32,48,parity_first,1,103,online_eager,0.1,32,32,1,0.049232,8.6811,1.58003,1.39414,9.30825,3e-05,10.3406,2.51543,17.9935,21.0935,12588032,24784,0
rs16,32,48,parity_first,1,103,online_eager,1,32,32,1,0.049232,8.6811,1.58003,1.39414,9.30825,3e-05,10.3406,9.03675,10.6655,41.6655,12588032,24784,0
rlnc16,32,48,parity_first,1,100,batch,0,32,32,1,0.006051,10.8523,2.27163,1.47522,6.39778,7.96259,10.3996,0,26.2352,26.2352,12588032,24784,1
rlnc16,32,48,parity_first,1,100,batch,0.1,32,32,1,0.006051,10.8523,2.27163,1.47522,6.39778,7.96259,10.3996,0,24.8058,27.9058,12588032,24784,1
rlnc16,32,48,parity_first,1,100,batch,1,32,32,1,0.006051,10.8523,2.27163,1.47522,6.39778,7.96259,10.3996,0,24.8058,55.8058,12588032,24784,1
rlnc16,32,48,parity_first,1,100,online,0,32,32,1,0.006051,10.8523,2.27163,1.47522,6.39778,7.96259,10.3996,0,26.2352,26.2352,12588032,24784,1
rlnc16,32,48,parity_first,1,100,online,0.1,32,32,1,0.006051,10.8523,2.27163,1.47522,6.39778,7.96259,10.3996,2.28209,23.1973,26.2973,12588032,24784,1
rlnc16,32,48,parity_first,1,100,online,1,32,32,1,0.006051,10.8523,2.27163,1.47522,6.39778,7.96259,10.3996,6.13699,18.6688,49.6688,12588032,24784,1
rlnc16,32,48,parity_first,1,100,online_eager,0,32,32,1,0.006051,10.8523,2.27163,1.41599,8.70893,4e-05,10.2117,0,20.3367,20.3367,12588032,24784,1
rlnc16,32,48,parity_first,1,100,online_eager,0.1,32,32,1,0.006051,10.8523,2.27163,1.41599,8.70893,4e-05,10.2117,2.50249,17.2894,20.3894,12588032,24784,1
rlnc16,32,48,parity_first,1,100,online_eager,1,32,32,1,0.006051,10.8523,2.27163,1.41599,8.70893,4e-05,10.2117,8.43866,10.5238,41.5238,12588032,24784,1
rlnc16,32,48,parity_first,1,101,batch,0,32,32,1,0.002966,8.23435,1.58271,1.50067,6.65445,8.63662,10.4078,0,27.1996,27.1996,12588032,24784,0
rlnc16,32,48,parity_first,1,101,batch,0.1,32,32,1,0.002966,8.23435,1.58271,1.50067,6.65445,8.63662,10.4078,0,25.7426,28.8426,12588032,24784,0
rlnc16,32,48,parity_first,1,101,batch,1,32,32,1,0.002966,8.23435,1.58271,1.50067,6.65445,8.63662,10.4078,0,25.7426,56.7426,12588032,24784,0
rlnc16,32,48,parity_first,1,101,online,0,32,32,1,0.002966,8.23435,1.58271,1.50067,6.65445,8.63662,10.4078,0,27.1996,27.1996,12588032,24784,0
rlnc16,32,48,parity_first,1,101,online,0.1,32,32,1,0.002966,8.23435,1.58271,1.50067,6.65445,8.63662,10.4078,2.29854,24.1794,27.2794,12588032,24784,0
rlnc16,32,48,parity_first,1,101,online,1,32,32,1,0.002966,8.23435,1.58271,1.50067,6.65445,8.63662,10.4078,6.39989,19.3427,50.3427,12588032,24784,0
rlnc16,32,48,parity_first,1,101,online_eager,0,32,32,1,0.002966,8.23435,1.58271,1.6021,9.28135,3e-05,10.2115,0,21.095,21.095,12588032,24784,0
rlnc16,32,48,parity_first,1,101,online_eager,0.1,32,32,1,0.002966,8.23435,1.58271,1.6021,9.28135,3e-05,10.2115,2.48849,18.0506,21.1506,12588032,24784,0
rlnc16,32,48,parity_first,1,101,online_eager,1,32,32,1,0.002966,8.23435,1.58271,1.6021,9.28135,3e-05,10.2115,9.00268,10.5391,41.5391,12588032,24784,0
rlnc16,32,48,parity_first,1,102,batch,0,32,32,1,0.003206,8.23244,1.63617,1.46348,6.41193,7.87719,10.4757,0,26.2283,26.2283,12588032,24784,0
rlnc16,32,48,parity_first,1,102,batch,0.1,32,32,1,0.003206,8.23244,1.63617,1.46348,6.41193,7.87719,10.4757,0,24.8129,27.9129,12588032,24784,0
rlnc16,32,48,parity_first,1,102,batch,1,32,32,1,0.003206,8.23244,1.63617,1.46348,6.41193,7.87719,10.4757,0,24.8129,55.8129,12588032,24784,0
rlnc16,32,48,parity_first,1,102,online,0,32,32,1,0.003206,8.23244,1.63617,1.46348,6.41193,7.87719,10.4757,0,26.2283,26.2283,12588032,24784,0
rlnc16,32,48,parity_first,1,102,online,0.1,32,32,1,0.003206,8.23244,1.63617,1.46348,6.41193,7.87719,10.4757,2.27254,23.2091,26.3091,12588032,24784,0
rlnc16,32,48,parity_first,1,102,online,1,32,32,1,0.003206,8.23244,1.63617,1.46348,6.41193,7.87719,10.4757,6.15773,18.6551,49.6551,12588032,24784,0
rlnc16,32,48,parity_first,1,102,online_eager,0,32,32,1,0.003206,8.23244,1.63617,1.38553,8.53738,3e-05,10.2934,0,20.2163,20.2163,12588032,24784,0
rlnc16,32,48,parity_first,1,102,online_eager,0.1,32,32,1,0.003206,8.23244,1.63617,1.38553,8.53738,3e-05,10.2934,2.48891,17.1639,20.2639,12588032,24784,0
rlnc16,32,48,parity_first,1,102,online_eager,1,32,32,1,0.003206,8.23244,1.63617,1.38553,8.53738,3e-05,10.2934,8.26965,10.6018,41.6018,12588032,24784,0
rlnc16,32,48,parity_first,1,103,batch,0,32,32,1,0.002886,8.23188,1.55586,1.37154,6.43507,7.91179,10.5131,0,26.2315,26.2315,12588032,24784,0
rlnc16,32,48,parity_first,1,103,batch,0.1,32,32,1,0.002886,8.23188,1.55586,1.37154,6.43507,7.91179,10.5131,0,24.9056,28.0056,12588032,24784,0
rlnc16,32,48,parity_first,1,103,batch,1,32,32,1,0.002886,8.23188,1.55586,1.37154,6.43507,7.91179,10.5131,0,24.9056,55.9056,12588032,24784,0
rlnc16,32,48,parity_first,1,103,online,0,32,32,1,0.002886,8.23188,1.55586,1.37154,6.43507,7.91179,10.5131,0,26.2315,26.2315,12588032,24784,0
rlnc16,32,48,parity_first,1,103,online,0.1,32,32,1,0.002886,8.23188,1.55586,1.37154,6.43507,7.91179,10.5131,2.30651,23.2112,26.3112,12588032,24784,0
rlnc16,32,48,parity_first,1,103,online,1,32,32,1,0.002886,8.23188,1.55586,1.37154,6.43507,7.91179,10.5131,6.17528,18.7303,49.7303,12588032,24784,0
